id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fxtrs_plyd,fxtrs_not_plyd,med_form,MedAbsDev(form),form,MeanAbsDev(form),StdDev(form),med_pts/fxtr,MedAbsDev(pts/fxtr),avg_pts/fxtr,MeanAbsDev(pts/fxtr),StdDev(pts/fxtr),med_pts/fxtr_plyd,MedAbsDev(pts/fxtr_plyd),avg_pts/fxtr_plyd,MeanAbsDev(pts/fxtr_plyd),StdDev(pts/fxtr_plyd),fplAdv_nxtGWs,xPts(fplAdv),defAdv_nxtGWs,xPts(defAdv),attAdv_nxtGWs,xPts(attAdv),xPts(avgAdv),#OfMatches_nxtGWs,gw16Pts,tot_aPts,tot_aPts-xPts(avgAdv),nxtGWsPtsTrend
275,Ben,Johnson,DEF,IPS,~,"Johnson (DEF, ~)",8,7,8,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.5333333333333333,0.711111111111111,0.8844332774281067,1.0,1.0,1.1428571428571428,0.7755102040816324,0.9897433186107868,1,0.0,0,0.0,0,0.0,0.0,1,1,1,1.0,~
272,George,Hirst,FWD,IPS,~,"Hirst (FWD, ~)",17,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,1.3155555555555554,2.6799668322989043,1.0,0.0,2.125,2.21875,3.370367190678191,1,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
359,Kalvin,Phillips,MID,IPS,~,"Phillips (MID, ~)",11,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.013333333333333,1.0624918300339483,2.0,0.0,1.5714285714285714,0.7346938775510204,1.0497813183356477,1,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
277,Massimo,Luongo,MID,IPS,~,"Luongo (MID, ~)",7,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.6222222222222222,0.7180219742846006,1.0,0.0,1.4,0.48,0.4898979485566356,1,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
632,Chiedozie,Ogbene,MID,IPS,~,"Ogbene (MID, ~)",7,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.6222222222222222,0.7180219742846006,1.0,0.0,1.4,0.48,0.4898979485566356,1,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
284,Luke,Woolfenden,DEF,IPS,~,"Woolfenden (DEF, ~)",4,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.4266666666666666,0.573488351136175,1.0,1.0,0.8,0.64,0.7483314773547883,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
283,Christian,Walton,GKP,IPS,~,"Walton (GKP, ~)",2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.2488888888888888,0.4988876515698589,2.0,0.0,2.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
271,Marcus,Myers-Harness,MID,IPS,~,"Harness (MID, ~)",2,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.2311111111111111,0.3399346342395189,1.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
269,George,Edmundson,DEF,IPS,~,"Edmundson (DEF, ~)",1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1244444444444444,0.2494438257849294,1.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
583,Conor,Townsend,DEF,IPS,~,"Townsend (DEF, ~)",1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1244444444444444,0.2494438257849294,1.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
261,Elkan,Baggott,DEF,IPS,~,"Baggott (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
273,Cameron,Humphreys,MID,IPS,~,"Humphreys (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
276,Freddie,Ladapo,FWD,IPS,~,"Ladapo (FWD, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
279,Corrie,Ndaba,DEF,IPS,~,"Ndaba (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
280,Cieran,Slicker,GKP,IPS,~,"Slicker (GKP, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
306,Jamie,Vardy,FWD,LEI,5↑,"Vardy (FWD, 5↑)",66,14,1,4.5,1.5,5.75,3.125,3.766629793329841,4.0,2.0,4.4,2.8266666666666667,3.3226495451672298,4.5,2.5,4.714285714285714,2.7142857142857144,3.2166657854850573,-1,3.7777777777777777,0,0.0,-2,3.555555555555556,3.66666666667,1,1,1,-2.66666666667,3↓
290,Bobby,De Cordova-Reid,MID,LEI,5↑,"De Cordova-Reid (MID, 5↑)",25,10,5,2.5,1.5,4.25,3.375,4.085033659592048,1.0,1.0,1.6666666666666667,1.644444444444445,2.699794230842212,1.0,0.0,2.5,2.0,2.9748949561287032,-1,0.8888888888888888,0,0.0,-2,0.7777777777777778,0.83333333333,1,1,1,0.16666666666999996,~
635,Bilal,El Khannouss,MID,LEI,1↑,"El Khannouss (MID, 1↑)",26,10,5,2.0,1.0,4.5,4.75,5.545268253204709,1.0,1.0,1.7333333333333334,1.7422222222222223,3.355923452974191,1.0,0.0,2.6,2.28,3.826225293941799,-1,0.8888888888888888,0,0.0,-2,0.7777777777777778,0.83333333333,1,2,2,1.1666666666699999,1↑
192,Jordan,Ayew,MID,LEI,~,"J.Ayew (MID, ~)",36,15,0,2.0,0.5,3.0,2.0,2.345207879911715,2.0,1.0,2.4,1.7066666666666663,2.2449944320643644,2.0,1.0,2.4,1.7066666666666663,2.2449944320643644,-1,1.8888888888888888,0,0.0,-2,1.7777777777777777,1.83333333333,1,0,0,-1.83333333333,2↓
299,Kasey,McAteer,MID,LEI,2↑,"McAteer (MID, 2↑)",15,8,7,2.0,1.0,2.5,1.75,2.179449471770337,1.0,1.0,1.0,0.9333333333333332,1.505545305418162,1.0,0.0,1.875,1.09375,1.6153559979150107,-1,0.8888888888888888,0,0.0,-2,0.7777777777777778,0.83333333333,1,2,2,1.1666666666699999,1↑
293,Mads,Hermansen,GKP,LEI,~,"Hermansen (GKP, ~)",36,15,0,2.0,1.0,2.0,1.0,1.4142135623730951,2.0,1.0,2.4,1.1466666666666667,1.451436070471816,2.0,1.0,2.4,1.1466666666666667,1.451436070471816,-1,1.8888888888888888,-4,1.5555555555555556,0,0.0,1.72222222222,1,2,2,0.2777777777799999,~
117,Facundo,Buonanotte,MID,LEI,1↓,"Buonanotte (MID, 1↓)",49,12,3,1.5,1.5,2.75,2.75,3.2691742076555053,2.0,2.0,3.2666666666666666,2.72,3.2345358588555206,3.5,2.5,4.083333333333333,2.597222222222222,3.121386800054674,-1,1.7777777777777777,0,0.0,-2,1.5555555555555556,1.66666666667,1,1,1,-0.6666666666700001,~
300,Wilfred,Ndidi,MID,LEI,~,"Ndidi (MID, ~)",37,15,0,1.5,0.5,1.5,0.5,0.5,2.0,0.0,2.466666666666667,1.0755555555555556,1.7074997966487595,2.0,0.0,2.466666666666667,1.0755555555555556,1.7074997966487595,-1,2.0,0,0.0,-2,2.0,2.0,1,0,0,-2.0,2↓
289,Patson,Daka,FWD,LEI,~,"Daka (FWD, ~)",10,4,11,1.0,0.0,2.5,2.25,2.598076211353316,0.0,0.0,0.6666666666666666,0.9777777777777776,1.738453974720706,1.0,0.0,2.5,2.25,2.598076211353316,-1,0.0,0,0.0,-2,0.0,0.0,1,1,1,1.0,~
296,Victor,Kristiansen,DEF,LEI,~,"Kristiansen (DEF, ~)",20,13,2,1.0,0.5,1.75,1.625,1.920286436967152,1.0,1.0,1.3333333333333333,1.377777777777777,1.849924923401548,1.0,1.0,1.5384615384615383,1.4319526627218937,1.9060787220559796,-1,0.8888888888888888,-4,0.5555555555555556,0,0.0,0.72222222222,1,0,0,-0.72222222222,~
285,Boubakary,Soumaré,MID,LEI,~,"B.Soumaré (MID, ~)",9,9,6,1.0,0.0,1.25,0.375,0.4330127018922193,0.0,0.0,0.6,0.6399999999999999,0.7118052168020874,1.0,0.0,1.0,0.4444444444444444,0.6666666666666666,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
298,Stephy,Mavididi,MID,LEI,~,"Mavididi (MID, ~)",33,14,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.2,1.7866666666666662,2.612789058968723,1.0,0.0,2.357142857142857,1.8469387755102045,2.635123820813816,-1,1.0,0,0.0,-2,1.0,1.0,1,1,1,0.0,~
295,James,Justin,DEF,LEI,~,"Justin (DEF, ~)",35,14,1,1.0,0.5,0.75,0.875,1.0897247358851685,1.0,0.0,2.333333333333333,2.311111111111111,3.496029493900505,1.0,0.0,2.5,2.4285714285714284,3.560698165889862,-1,1.0,-4,1.0,0,0.0,1.0,1,0,0,-1.0,~
501,Oliver,Skipp,MID,LEI,~,"Skipp (MID, ~)",12,9,6,1.0,0.0,0.75,0.375,0.4330127018922193,1.0,1.0,0.8,0.64,0.8326663997864533,1.0,0.0,1.3333333333333333,0.5185185185185185,0.6666666666666666,-1,0.8888888888888888,0,0.0,-2,0.7777777777777778,0.83333333333,1,1,1,0.16666666666999996,~
288,Conor,Coady,DEF,LEI,~,"Coady (DEF, ~)",3,4,11,0.5,0.5,0.75,0.75,0.82915619758885,0.0,0.0,0.2,0.3466666666666667,0.5416025603090641,0.5,0.5,0.75,0.75,0.82915619758885,-1,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
291,Wout,Faes,DEF,LEI,~,"Faes (DEF, ~)",25,15,0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.6666666666666667,1.377777777777778,1.9888578520235063,1.0,0.0,1.6666666666666667,1.377777777777778,1.9888578520235063,-1,1.0,-4,1.0,0,0.0,1.0,1,0,0,-1.0,~
307,Jannik,Vestergaard,DEF,LEI,~,"Vestergaard (DEF, ~)",7,7,8,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.4666666666666667,0.6222222222222222,0.7180219742846006,1.0,1.0,1.0,0.5714285714285714,0.7559289460184544,-1,0.0,-4,0.0,0,0.0,0.0,1,-1,-1,-1.0,~
309,Harry,Winks,MID,LEI,2↓,"Winks (MID, 2↓)",23,11,4,0.0,0.0,0.25,0.375,0.4330127018922193,2.0,1.0,1.5333333333333334,0.96,1.1469767022723505,2.0,0.0,2.090909090909091,0.512396694214876,0.7925270806437589,-1,1.8888888888888888,0,0.0,-2,1.7777777777777777,1.83333333333,1,0,0,-1.83333333333,2↓
301,Caleb,Okoli,DEF,LEI,~,"Okoli (DEF, ~)",14,9,6,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.9333333333333332,0.9955555555555556,1.730767331432956,1.0,0.0,1.5555555555555556,1.3086419753086418,2.0061633428075325,-1,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
570,Abdul,Fatawu,MID,LEI,1↓,"A.Fatawu (MID, 1↓)",26,11,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7333333333333334,1.3155555555555556,1.9821424996424672,2.0,1.0,2.363636363636364,1.322314049586777,1.9666643320712671,-1,0.8888888888888888,0,0.0,-2,0.7777777777777778,0.83333333333,1,0,0,-0.83333333333,~
198,Odsonne,Edouard,FWD,LEI,~,"Edouard (FWD, ~)",7,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.56,0.618241233033047,1.0,0.0,1.1666666666666667,0.2777777777777778,0.3726779962499649,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
302,Ricardo,Barbosa Pereira,DEF,LEI,~,"Ricardo (DEF, ~)",2,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.2488888888888888,0.4988876515698589,1.0,1.0,1.0,1.0,1.0,-1,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
287,Hamza,Choudhury,MID,LEI,~,"Choudhury (MID, ~)",1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1244444444444444,0.2494438257849294,1.0,0.0,1.0,0.0,0.0,-1,0.0,0,0.0,-2,0.0,0.0,1,1,1,1.0,~
286,Tom,Cannon,FWD,LEI,~,"Cannon (FWD, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
292,Michael,Golding,MID,LEI,~,"Golding (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
294,Daniel,Iversen,GKP,LEI,~,"Iversen (GKP, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
297,Wanya,Marçal-Madivádua,MID,LEI,~,"Marcal (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
303,Harry,Souttar,DEF,LEI,~,"Souttar (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
304,Jakub,Stolarczyk,GKP,LEI,~,"Stolarczyk (GKP, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
305,Luke,Thomas,DEF,LEI,~,"Thomas (DEF, ~)",0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
308,Danny,Ward,GKP,LEI,~,"Ward (GKP, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-4,0.0,0,0.0,0.0,1,1,1,1.0,~
606,Will,Alves,MID,LEI,~,"Alves (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
616,Ben,Nelson,DEF,LEI,~,"Nelson (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
328,Mohamed,Salah,MID,LIV,6↓,"M.Salah (MID, 6↓)",151,14,0,13.0,2.5,11.0,5.5,6.670832032063167,11.0,2.5,10.785714285714286,3.642857142857143,4.5383850404643065,11.0,2.5,10.785714285714286,3.642857142857143,4.5383850404643065,3,11.833333333333334,0,0.0,2,11.555555555555555,11.69444444444,1,5,5,-6.69444444444,4↓
325,Caoimhin,Kelleher,GKP,LIV,2↓,"Kelleher (GKP, 2↓)",37,8,6,4.5,2.5,4.0,3.0,3.082207001484488,1.5,1.5,2.642857142857143,2.6836734693877555,3.107758559686728,4.5,2.5,4.625,2.625,2.7810744326608736,3,2.0,3,2.0,0,0.0,2.0,1,0,0,-2.0,2↓
311,Trent,Alexander-Arnold,DEF,LIV,4↓,"Alexander-Arnold (DEF, 4↓)",61,13,1,3.0,3.0,3.5,3.5,3.570714214271425,4.0,3.0,4.357142857142857,3.2142857142857144,3.4559915438294126,6.0,4.0,4.6923076923076925,3.100591715976331,3.36005071812947,3,5.0,3,5.0,0,0.0,5.0,1,1,1,-4.0,3↓
336,Dominik,Szoboszlai,MID,LIV,2↓,"Szoboszlai (MID, 2↓)",41,14,0,2.0,1.5,3.5,3.25,3.905124837953327,2.0,1.0,2.9285714285714284,2.051020408163265,2.6849923041732144,2.0,1.0,2.9285714285714284,2.051020408163265,2.6849923041732144,3,2.333333333333333,0,0.0,2,2.2222222222222223,2.27777777778,1,2,2,-0.2777777777799999,~
321,Cody,Gakpo,FWD,LIV,~,"Gakpo (FWD, ~)",34,14,0,1.5,1.0,3.0,3.0,3.5355339059327378,1.0,0.0,2.4285714285714284,2.10204081632653,2.821202522590214,1.0,0.0,2.4285714285714284,2.10204081632653,2.821202522590214,3,1.0,0,0.0,2,1.0,1.0,1,9,9,8.0,5↑
324,Curtis,Jones,MID,LIV,2↓,"Jones (MID, 2↓)",38,11,3,1.5,1.0,2.5,2.25,2.692582403567252,1.5,1.5,2.7142857142857144,2.346938775510204,3.3896601479156203,2.0,1.0,3.4545454545454546,2.479338842975207,3.4736314862805084,3,2.0,0,0.0,2,1.8333333333333333,1.91666666667,1,1,1,-0.9166666666700001,~
323,Ryan,Gravenberch,MID,LIV,2↓,"Gravenberch (MID, 2↓)",35,14,0,1.5,1.0,2.0,1.5,1.8708286933869709,2.5,0.5,2.5,0.7857142857142857,0.9819805060619656,2.5,0.5,2.5,0.7857142857142857,0.9819805060619656,3,2.6666666666666665,0,0.0,2,2.611111111111111,2.63888888889,1,2,2,-0.63888888889,~
339,Virgil,van Dijk,DEF,LIV,4↓,"Virgil (DEF, 4↓)",64,14,0,1.0,0.5,2.0,2.0,2.345207879911715,5.5,1.5,4.571428571428571,2.122448979591837,2.351725376164904,5.5,1.5,4.571428571428571,2.122448979591837,2.351725376164904,3,6.0,3,6.0,0,0.0,6.0,1,1,1,-5.0,4↓
327,Luis,Díaz,MID,LIV,3↓,"Luis Díaz (MID, 3↓)",72,14,0,1.0,0.5,2.0,2.0,2.345207879911715,3.0,2.0,5.142857142857143,4.346938775510205,5.36998460834643,3.0,2.0,5.142857142857143,4.346938775510205,5.36998460834643,3,3.6666666666666665,0,0.0,2,3.4444444444444446,3.55555555556,1,1,1,-2.55555555556,2↓
335,Andrew,Robertson,DEF,LIV,3↓,"Robertson (DEF, 3↓)",47,13,1,1.0,0.5,2.0,2.0,2.345207879911715,2.0,1.5,3.357142857142857,2.551020408163265,2.6620921647977465,2.0,1.0,3.615384615384616,2.5088757396449703,2.588092898655496,3,2.5,3,2.5,0,0.0,2.5,1,-3,-3,-5.5,4↓
329,Alexis,Mac Allister,MID,LIV,2↓,"Mac Allister (MID, 2↓)",25,14,0,1.0,0.5,1.25,0.875,1.0897247358851685,1.5,1.5,1.7857142857142858,1.0714285714285716,1.1450871101343856,1.5,1.5,1.7857142857142858,1.0714285714285716,1.1450871101343856,3,2.0,0,0.0,2,1.8333333333333333,1.91666666667,1,0,0,-1.91666666667,2↓
316,Darwin,Núñez Ribeiro,FWD,LIV,1↓,"Darwin (FWD, 1↓)",27,11,3,1.0,0.5,1.0,0.5,0.7071067811865476,1.0,1.0,1.9285714285714288,1.6224489795918362,2.1201174399508327,1.0,0.0,2.4545454545454546,1.752066115702479,2.104697618689132,3,1.3333333333333333,0,0.0,2,1.2222222222222223,1.27777777778,1,3,3,1.72222222222,2↑
322,Joe,Gomez,DEF,LIV,~,"Gomez (DEF, ~)",10,5,9,0.5,0.5,1.75,2.125,2.48746859276655,0.0,0.0,0.7142857142857143,0.9183673469387752,1.5319721849662296,1.0,0.0,2.0,1.6,2.0,3,0.0,3,0.0,0,0.0,0.0,1,1,1,1.0,~
320,Endo,Wataru,MID,LIV,~,"Endo (MID, ~)",6,6,8,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.4285714285714285,0.489795918367347,0.4948716593053934,1.0,0.0,1.0,0.0,0.0,3,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
319,Harvey,Elliott,MID,LIV,~,"Elliott (MID, ~)",2,2,12,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.1428571428571428,0.2448979591836734,0.3499271061118826,1.0,0.0,1.0,0.0,0.0,3,0.0,0,0.0,2,0.0,0.0,1,1,1,1.0,~
333,Jarell,Quansah,DEF,LIV,~,"Quansah (DEF, ~)",2,3,11,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.1428571428571428,0.2448979591836734,0.3499271061118826,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,3,0.0,3,0.0,0,0.0,0.0,1,1,1,1.0,~
326,Ibrahima,Konaté,DEF,LIV,2↓,"Konaté (DEF, 2↓)",46,12,2,0.0,0.0,0.0,0.0,0.0,1.5,1.5,3.2857142857142856,2.897959183673469,3.010186786529354,4.0,3.0,3.8333333333333335,2.833333333333333,2.91070819942883,3,2.0,3,2.0,0,0.0,2.0,1,0,0,-2.0,2↓
317,Diogo,Teixeira da Silva,MID,LIV,~,"Diogo J. (MID, ~)",35,7,7,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5,2.9285714285714284,3.289593982762701,6.0,2.0,5.0,2.857142857142857,3.0237157840738176,3,0.6666666666666666,0,0.0,2,0.6111111111111112,0.63888888889,1,8,8,7.3611111111100005,5↑
310,Alisson,Ramses Becker,GKP,LIV,~,"A.Becker (GKP, ~)",35,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,3.479531988233885,6.5,2.5,5.833333333333333,2.555555555555556,2.9674156357941426,3,0.0,3,0.0,0,0.0,0.0,1,1,1,1.0,~
337,Konstantinos,Tsimikas,DEF,LIV,~,"Tsimikas (DEF, ~)",13,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,1.0612244897959184,1.624116714414582,1.0,0.0,2.1666666666666665,1.5555555555555556,1.863389981249825,3,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
313,Conor,Bradley,DEF,LIV,~,"Bradley (DEF, ~)",11,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.8979591836734697,1.520271189556626,1.0,0.0,1.5714285714285714,1.2653061224489797,1.840585532389304,3,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
636,Federico,Chiesa,MID,LIV,~,"Chiesa (MID, ~)",1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188563,1.0,0.0,1.0,0.0,0.0,3,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
660,Vítezslav,Jaros,GKP,LIV,~,"Jaros (GKP, ~)",1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188563,1.0,0.0,1.0,0.0,0.0,3,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
312,Stefan,Bajčetić Maquieira,MID,LIV,~,"Bajcetic (MID, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
315,Bobby,Clark,MID,LIV,~,"Clark (MID, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
318,Ben,Doak,MID,LIV,~,"Doak (MID, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
330,James,McConnell,MID,LIV,~,"McConnell (MID, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
331,Tyler,Morton,MID,LIV,~,"Morton (MID, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
332,Nathaniel,Phillips,DEF,LIV,~,"N.Phillips (DEF, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
334,Rhys,Williams,DEF,LIV,~,"R.Williams (DEF, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
669,Harvey,Davies,GKP,LIV,~,"Davies (GKP, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
688,Treymaurice,Nyoni,MID,LIV,~,"Nyoni (MID, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
692,Amara,Nallo,DEF,LIV,~,"Nallo (DEF, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
351,Erling,Haaland,FWD,MCI,3↑,"Haaland (FWD, 3↑)",98,15,0,3.5,1.5,4.0,2.0,2.1213203435596424,5.0,3.0,6.533333333333333,4.1066666666666665,5.136362742468859,5.0,3.0,6.533333333333333,4.1066666666666665,5.136362742468859,4,6.333333333333333,0,0.0,2,5.666666666666667,6.0,1,2,2,-4.0,3↓
342,Bernardo,Veiga de Carvalho e Silva,MID,MCI,3↑,"Bernardo (MID, 3↑)",49,15,0,3.5,2.0,4.0,2.5,2.7386127875258306,2.0,1.0,3.2666666666666666,2.088888888888889,2.3513589451397863,2.0,1.0,3.2666666666666666,2.088888888888889,2.3513589451397863,4,2.4444444444444446,0,0.0,2,2.2222222222222223,2.33333333333,1,2,2,-0.33333333333000015,~
625,Ilkay,Gündogan,MID,MCI,~,"Gündogan (MID, ~)",28,14,1,2.0,0.0,1.75,0.375,0.4330127018922193,2.0,0.0,1.8666666666666667,0.711111111111111,1.0873004286866723,2.0,0.0,2.0,0.5714285714285714,1.0,4,2.0,0,0.0,2,2.0,2.0,1,2,2,0.0,~
